"URL"	"Keywords"	"Keyword Count"	"DateTime"	"Favorite Count"	"Retweet"	"Lang"	"LinkCount"	"Link1"	"Link2"	"Link3"	"Author"	"Text"	"Followers"	"Friends"	"Location"	"Timezone"	"UTC Offset"
"http://twitter.com/1618613881/status/593509330151809026"	""	"0"	"Wed Apr 29 20:17:05 +0000 2015"	"0"	"0"	"en"	"0"	""	""	""	"quin_lo"	"RT @BradleyBredeweg: The poster 4 our new mini-series TUT has been released. If u love #GameofThrones u will love #Tut this summer @spike h…"	"1017"	"1526"	"Virginia"	""	""
"http://twitter.com/41473435/status/593530653326454784"	""	"0"	"Wed Apr 29 21:41:49 +0000 2015"	"0"	"0"	"en"	"1"	"http://t.co/uPkNOIhrnS"	""	""	"TheAmandaAponte"	"TheAmandaAponte: The Era Where Our Beloved TV Characters Are No Lon... http://t.co/uPkNOIhrnS #GameOfThrones #TheWalkingDead #GreysAnatomy"	"174"	"223"	"Orlando, FL|Fairbanks, AK"	"Alaska"	"-28800"
"http://twitter.com/458546124/status/593513932876226561"	""	"0"	"Wed Apr 29 20:35:23 +0000 2015"	"0"	"0"	"en"	"1"	"http://t.co/iTKgNLJAqg"	""	""	"AngeloNorcia"	"RT @GoT_LordSnow: "The man who passes the sentence should swing the sword" #GameofThrones #Starks http://t.co/iTKgNLJAqg"	"220"	"225"	"Montreal, Quebec"	""	""
"http://twitter.com/249791485/status/593518261133684737"	""	"0"	"Wed Apr 29 20:52:35 +0000 2015"	"0"	"0"	"en"	"2"	"http://t.co/JjsIEUztlq"	"http://t.co/VZpkQCPNr2"	""	"liza_caballero"	"RT @IGN: These Japanese #GameofThrones covers are stunning: http://t.co/JjsIEUztlq http://t.co/VZpkQCPNr2"	"269"	"587"	"Madrid"	"Madrid"	"7200"
"http://twitter.com/27654996/status/593601799036112896"	""	"0"	"Thu Apr 30 02:24:32 +0000 2015"	"0"	"0"	"en"	"1"	"https://t.co/4hoBBmHXLK"	""	""	"CarlCatron"	"@sassyxhoran This is my Souled-out cover of the #GameofThrones Theme Song. I hope you love it.#ValarMorghulis https://t.co/4hoBBmHXLK"	"8653"	"2218"	"London, England"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/3102895225/status/593512946900152320"	""	"0"	"Wed Apr 29 20:31:28 +0000 2015"	"0"	"0"	"en"	"2"	"http://t.co/2T3KVPWfVs"	"http://t.co/e62Ddd5LQv"	""	"taylorswiftpops"	"For my fellow #GameofThrones fans, did you know that Grey Worm not only acts, but he sings… http://t.co/2T3KVPWfVs http://t.co/e62Ddd5LQv"	"341"	"94"	""	"Chennai"	"19800"
"http://twitter.com/3146091015/status/593515318061834241"	""	"0"	"Wed Apr 29 20:40:53 +0000 2015"	"0"	"0"	"en"	"1"	"https://t.co/WkTIB5Eudi"	""	""	"PaoloRamosTI"	"#Drogon is that you? #GameofThrones #GoT #Dragons https://t.co/WkTIB5Eudi"	"46"	"227"	"Miami, FL"	""	""
"http://twitter.com/3102895225/status/593524471119544320"	""	"0"	"Wed Apr 29 21:17:15 +0000 2015"	"0"	"0"	"en"	"3"	"http://t.co/JvYyq1hho6"	"http://t.co/2T3KVPWfVs"	"http://t.co/ADKXc7kgw2"	"taylorswiftpops"	".GameofThrones keeps its seat atop the XFINITY #XOD20: http://t.co/JvYyq1hho6 #ComcastNe… http://t.co/2T3KVPWfVs http://t.co/ADKXc7kgw2"	"342"	"94"	""	"Chennai"	"19800"
"http://twitter.com/3142300953/status/593553563953004544"	""	"0"	"Wed Apr 29 23:12:51 +0000 2015"	"0"	"0"	"en"	"1"	"http://t.co/RrVIdJc7u8"	""	""	"zarlengp_marena"	"RT @xStevenAnthonyx: Died laughing  #GOT #GameofThrones #funny #houseLannister #casterlyrock http://t.co/RrVIdJc7u8"	"2"	"0"	""	""	""
"http://twitter.com/3102895225/status/593500929996886016"	""	"0"	"Wed Apr 29 19:43:43 +0000 2015"	"0"	"0"	"en"	"2"	"http://t.co/2T3KVPWfVs"	"http://t.co/ym05GZNOF1"	""	"taylorswiftpops"	"RT RADA_London: RT garrylakephotog: GameOfThrones E4Misfits RADA graduate GwynethKeyworth … http://t.co/2T3KVPWfVs http://t.co/ym05GZNOF1"	"343"	"94"	""	"Chennai"	"19800"
"http://twitter.com/3108190349/status/593515598891454464"	""	"0"	"Wed Apr 29 20:42:00 +0000 2015"	"0"	"0"	"en"	"2"	"http://t.co/gMjGU6uBhU"	"http://t.co/TH0JRoxLmS"	""	"beyoncesongspop"	"My special team 😊👍 #gameofthrones#got#valarmorghulis#aryastark#maisiewilliams#jaqenhghar#t… http://t.co/gMjGU6uBhU http://t.co/TH0JRoxLmS"	"126"	"118"	""	""	""
"http://twitter.com/2406861079/status/593528709165879296"	""	"0"	"Wed Apr 29 21:34:06 +0000 2015"	"0"	"0"	"ar"	"1"	"http://t.co/SouKXf5KcI"	""	""	"GoT_Arabic"	"ما تعليقك ؟ :) #لعبة_العروش #GameofThrones http://t.co/SouKXf5KcI"	"380"	"314"	""	"Cairo"	"10800"
"http://twitter.com/3142175776/status/593537014986846208"	""	"0"	"Wed Apr 29 22:07:06 +0000 2015"	"0"	"0"	"en"	"1"	"http://t.co/RrVIdJc7u8"	""	""	"MerrilyPailet"	"RT @xStevenAnthonyx: Died laughing  #GOT #GameofThrones #funny #houseLannister #casterlyrock http://t.co/RrVIdJc7u8"	"2"	"227"	""	""	""
"http://twitter.com/3108190349/status/593579528259252224"	""	"0"	"Thu Apr 30 00:56:02 +0000 2015"	"0"	"0"	"en"	"2"	"http://t.co/gMjGU6McGu"	"http://t.co/tTy5EZ4C6A"	""	"beyoncesongspop"	"#GameOfThrones #AryaStark #Drawing #Draw #Art #ArtWork Drawing of Arya Stark. Watch here http://t.co/gMjGU6McGu http://t.co/tTy5EZ4C6A"	"126"	"118"	""	""	""
"http://twitter.com/636340632/status/593580038185967616"	""	"0"	"Thu Apr 30 00:58:03 +0000 2015"	"0"	"0"	"en"	"1"	"http://t.co/gfvTLrw5te"	""	""	"ElenaMa17627014"	"RT @AidanGillenFans: Petyr Baelish has the full measure of those dastardly Boltons. http://t.co/gfvTLrw5te #GameofThrones"	"166"	"171"	""	""	""
"http://twitter.com/3102895225/status/593497179991474176"	""	"0"	"Wed Apr 29 19:28:49 +0000 2015"	"0"	"0"	"en"	"2"	"http://t.co/2T3KVPEF3U"	"http://t.co/INbibyVxZY"	""	"taylorswiftpops"	"Joe_Eastwood omg #GameofThrones is addicting.  Joffrey needs his head on a stake through. … http://t.co/2T3KVPEF3U http://t.co/INbibyVxZY"	"344"	"94"	""	"Chennai"	"19800"
"http://twitter.com/3210300059/status/593530534845812739"	""	"0"	"Wed Apr 29 21:41:21 +0000 2015"	"0"	"0"	"en"	"1"	"http://t.co/RrVIdJc7u8"	""	""	"FawnNemic"	"RT @xStevenAnthonyx: Died laughing  #GOT #GameofThrones #funny #houseLannister #casterlyrock http://t.co/RrVIdJc7u8"	"0"	"0"	""	""	""
"http://twitter.com/3108189472/status/593595503125856256"	""	"0"	"Thu Apr 30 01:59:31 +0000 2015"	"0"	"0"	"en"	"2"	"http://t.co/KkNywHLmGV"	"http://t.co/GRDBSq4oCU"	""	"eminemsshadyz"	"(#gameofthrones poster #lannister #geeksboro) so Iwant to know what you guys wanna see fro… http://t.co/KkNywHLmGV http://t.co/GRDBSq4oCU"	"93"	"118"	""	""	""
"http://twitter.com/27654996/status/593603146313699328"	""	"0"	"Thu Apr 30 02:29:53 +0000 2015"	"0"	"0"	"en"	"1"	"https://t.co/4hoBBmHXLK"	""	""	"CarlCatron"	"@AraGonzalezJB This is my Souled-out cover of the #GameofThrones Theme Song. I hope you love it.#ValarMorghulis https://t.co/4hoBBmHXLK"	"8652"	"2216"	"London, England"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/231777966/status/593520333799305220"	""	"0"	"Wed Apr 29 21:00:49 +0000 2015"	"0"	"0"	"en"	"0"	""	""	""	"Deke_Diggler"	"Who's more gangsta League of Assassins or House of Black &amp; White #DemThrones #DemBows #GameofThrones #Arrow"	"106"	"76"	"Outside the box"	"Central Time (US & Canada)"	"-18000"
"http://twitter.com/269911719/status/593524237534502913"	""	"0"	"Wed Apr 29 21:16:20 +0000 2015"	"0"	"0"	"en"	"1"	"http://t.co/sWFn7sLrum"	""	""	"scorpio_319"	"RT @THR: Getting ready for the #THRemmyphoto with @nikolajcw #gameofthrones http://t.co/sWFn7sLrum"	"1363"	"2001"	"Waterloo Iowa "	""	""
"http://twitter.com/224386492/status/593521658108882945"	""	"0"	"Wed Apr 29 21:06:05 +0000 2015"	"0"	"0"	"en"	"1"	"http://t.co/iTKgNLJAqg"	""	""	"VinCilenti"	"RT @GoT_LordSnow: "The man who passes the sentence should swing the sword" #GameofThrones #Starks http://t.co/iTKgNLJAqg"	"66"	"138"	"shark week"	""	""
"http://twitter.com/2810757463/status/593533194248396801"	""	"0"	"Wed Apr 29 21:51:55 +0000 2015"	"0"	"0"	"en"	"3"	"http://t.co/9rSk4bFCeB"	"http://t.co/tOzSGTdTu8"	"http://t.co/zxem90W6Ty"	"LovegirlMckee"	"[S5] [LORE] In Defense of Mace "The Ace" Tyrell via /r/gameofthrones http://t.co/9rSk4bFCeB http://t.co/tOzSGTdTu8 http://t.co/zxem90W6Ty"	"344"	"39"	"Vacaville CA"	""	""
"http://twitter.com/1358090378/status/593531520951844865"	""	"0"	"Wed Apr 29 21:45:16 +0000 2015"	"0"	"0"	"en"	"1"	"http://t.co/MPfeNdY0FL"	""	""	"otusposti"	"RT @IcelandNatural: Which movie/TV show filmed in #Iceland is your favorite? #GameofThrones? #Prometheus? http://t.co/MPfeNdY0FL"	"721"	"1999"	"Finland & Western Palearctic"	"Stockholm"	"7200"
"http://twitter.com/27654996/status/593575308479098880"	""	"0"	"Thu Apr 30 00:39:16 +0000 2015"	"0"	"0"	"en"	"1"	"https://t.co/4hoBBmZzak"	""	""	"CarlCatron"	"@itsonyxxx This is my Souled-out cover of the #GameofThrones Theme Song. I hope you love it.#ValarMorghulis https://t.co/4hoBBmZzak"	"8654"	"2219"	"London, England"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/46963649/status/593513443354804224"	""	"0"	"Wed Apr 29 20:33:26 +0000 2015"	"0"	"0"	"en"	"0"	""	""	""	"yelyah_perry"	"@Kiesza Kies which is your favorite character from @GameOfThrones ? :)"	"669"	"562"	"In a nightmare"	"Mountain Time (US & Canada)"	"-21600"
"http://twitter.com/547036431/status/593504352720982017"	""	"0"	"Wed Apr 29 19:57:19 +0000 2015"	"0"	"0"	"en"	"1"	"http://t.co/TP5Y9go1uL"	""	""	"jonnietos"	"RT @GoT_Dany: Inspirational Tweet of the Day. #GameofThrones http://t.co/TP5Y9go1uL"	"124"	"204"	"Espoo/Turku"	"Helsinki"	"10800"
"http://twitter.com/1103938652/status/593602146798538753"	""	"0"	"Thu Apr 30 02:25:55 +0000 2015"	"0"	"0"	"en"	"0"	""	""	""	"Ladylionesss_"	"@Misskatrinalaw do you have a favorite house in @GameOfThrones ? #VeiledViewers"	"483"	"481"	""	"Brasilia"	"-10800"
"http://twitter.com/3142264558/status/593528385621528579"	""	"0"	"Wed Apr 29 21:32:49 +0000 2015"	"0"	"0"	"en"	"1"	"http://t.co/RrVIdJc7u8"	""	""	"SianaGaw2ga"	"RT @xStevenAnthonyx: Died laughing  #GOT #GameofThrones #funny #houseLannister #casterlyrock http://t.co/RrVIdJc7u8"	"2"	"0"	"Пенза"	""	""
"http://twitter.com/3087329380/status/593512112590225408"	""	"0"	"Wed Apr 29 20:28:09 +0000 2015"	"0"	"0"	"en"	"0"	""	""	""	"CurtisKirox"	"RT @LordSnow: Started from the bottom now I'm Lord Commander. #GameOfThrones"	"25"	"158"	""	""	""
"http://twitter.com/319117170/status/593523353589157889"	""	"0"	"Wed Apr 29 21:12:49 +0000 2015"	"0"	"0"	"und"	"1"	"https://t.co/5e27QAlsxn"	""	""	"Laura_Phn"	"@ChloeCayere ;) https://t.co/5e27QAlsxn"	"256"	"890"	"Lyon, (69)"	"Greenland"	"-7200"
"http://twitter.com/2554958870/status/593509880364802048"	""	"0"	"Wed Apr 29 20:19:17 +0000 2015"	"0"	"0"	"en"	"1"	"http://t.co/ZBD…"	""	""	"xskylynn"	"RT @GoTKingsLanding: This is what basically happened between the two queens in King's Landing... #GoTSeason5 #GameOfThrones http://t.co/ZBD…"	"134"	"814"	""	""	""
"http://twitter.com/15029303/status/593598377117364224"	""	"0"	"Thu Apr 30 02:10:56 +0000 2015"	"0"	"0"	"en"	"1"	"https://t.co/5laKV0TnXk"	""	""	"discostu"	"A bit late but worth the wait (?) (!) https://t.co/5laKV0TnXk"	"899"	"1896"	"Brisvegas, The Land of Oz"	"Brisbane"	"36000"
"http://twitter.com/2874359080/status/593596325675040768"	""	"0"	"Thu Apr 30 02:02:47 +0000 2015"	"0"	"0"	"en"	"1"	"http://t.co/fqoUghwzTj"	""	""	"hbaosra"	"Sophie Turner NUDE WATCH  http://t.co/fqoUghwzTj   #fappening #SophieTurner #gameofthrones @SophieT"	"397"	"147"	"LA"	"Bucharest"	"10800"
"http://twitter.com/3102895225/status/593533304722198528"	""	"0"	"Wed Apr 29 21:52:21 +0000 2015"	"0"	"0"	"en"	"2"	"http://t.co/2T3KVPWfVs"	"http://t.co/3pLNFa8eC4"	""	"taylorswiftpops"	"RT THR: Getting ready for the #THRemmyphoto with nikolajcw #gameofthrones … http://t.co/2T3KVPWfVs http://t.co/3pLNFa8eC4"	"342"	"94"	""	"Chennai"	"19800"
"http://twitter.com/136819727/status/593601779780190208"	""	"0"	"Thu Apr 30 02:24:27 +0000 2015"	"0"	"0"	"pt"	"0"	""	""	""	"Popoto21"	"Bora pro #GameofThrones"	"25"	"31"	"Guarulhos"	"Brasilia"	"-10800"
"http://twitter.com/3053410617/status/593512694466027522"	""	"0"	"Wed Apr 29 20:30:27 +0000 2015"	"0"	"0"	"en"	"1"	"http://t.co/iTKgNLJAqg"	""	""	"ChalkyAtom"	"RT @GoT_LordSnow: "The man who passes the sentence should swing the sword" #GameofThrones #Starks http://t.co/iTKgNLJAqg"	"78"	"197"	"England"	""	""
"http://twitter.com/15431413/status/593563490419224576"	""	"0"	"Wed Apr 29 23:52:18 +0000 2015"	"0"	"0"	"en"	"2"	"http://t.co/1vRrW8Hu3i"	"http://t.co/066b9PE6wV"	""	"BeccaFrucht"	"RT @POPSUGAR: 23 times Daenerys Targaryen made you say, "Yasss queen!" on @GameofThrones: http://t.co/1vRrW8Hu3i http://t.co/066b9PE6wV"	"5198"	"477"	"LaLa Land"	"Tehran"	"16200"
"http://twitter.com/128589206/status/593575673702256640"	""	"0"	"Thu Apr 30 00:40:43 +0000 2015"	"0"	"0"	"en"	"1"	"https://t.co/i9YFDgU7T2"	""	""	"chevykid13"	"#gameofthrones #bingewatching @ Sunset Harbour Yacht Club https://t.co/i9YFDgU7T2"	"61"	"219"	""	""	""
"http://twitter.com/3108288226/status/593548864684224512"	""	"0"	"Wed Apr 29 22:54:11 +0000 2015"	"0"	"0"	"en"	"2"	"http://t.co/qZqsBoz9c0"	"http://t.co/rp3hVc2mBu"	""	"davidguettahere"	"There was a question about #gameofthrones at quiz night and I got it right #ofcourse. #exc… http://t.co/qZqsBoz9c0 http://t.co/rp3hVc2mBu"	"169"	"40"	""	""	""
"http://twitter.com/253085154/status/593577777925857280"	""	"0"	"Thu Apr 30 00:49:05 +0000 2015"	"0"	"0"	"en"	"1"	"https://t.co/LxrZaWEpyc"	""	""	"Vivie_Bella"	""Who are you?" #GoTSeason5 (Vine by @GameOfThrones) https://t.co/LxrZaWEpyc"	"179"	"41"	"NYC/Maui"	"Central Time (US & Canada)"	"-18000"
"http://twitter.com/102321620/status/593511863394013184"	""	"0"	"Wed Apr 29 20:27:09 +0000 2015"	"0"	"0"	"en"	"1"	"https://t.co/ndaF8vo4I8"	""	""	"tarnlanlahahi"	"gameofthrones's photo https://t.co/ndaF8vo4I8"	"209"	"174"	""	"Pacific Time (US & Canada)"	"-25200"
"http://twitter.com/1020537960/status/593602785704353793"	""	"0"	"Thu Apr 30 02:28:27 +0000 2015"	"0"	"0"	"en"	"1"	"http://t.co/nDamLOhp4Y"	""	""	"Pinkys2brain"	"HOW DID I FORGET EPISODE 3 CAME OUT? I know what I'm doing tonight #gameofthrones #telltalegames #ironfromice http://t.co/nDamLOhp4Y"	"10"	"149"	"Pennsville, New Jersey"	""	""
"http://twitter.com/3165393219/status/593600164054577152"	""	"0"	"Thu Apr 30 02:18:02 +0000 2015"	"0"	"0"	"en"	"2"	"http://t.co/h2JLhXISMv"	"http://t.co/m6uM3Yiv8j"	""	"LazyFanatic"	"The 6 #GameofThrones Characters Whose Stories Are Totally Different In The Books -- http://t.co/h2JLhXISMv http://t.co/m6uM3Yiv8j"	"14"	"75"	"My Couch"	""	""
"http://twitter.com/3102895225/status/593568667285233665"	""	"0"	"Thu Apr 30 00:12:52 +0000 2015"	"0"	"0"	"en"	"3"	"https://t.co/jQVV95Omej"	"http://t.co/2T3KVPEF3U"	"http://t.co/vMAqgR6fem"	"taylorswiftpops"	"#wcw #gameofthrones #khaleesi https://t.co/jQVV95Omej Get GOT today http://t.co/2T3KVPEF3U http://t.co/vMAqgR6fem"	"342"	"94"	""	"Chennai"	"19800"
"http://twitter.com/722636444/status/593577393601708032"	""	"0"	"Thu Apr 30 00:47:33 +0000 2015"	"0"	"0"	"en"	"0"	""	""	""	"MikeLowrance"	"Weddings are bad. Very very bad. @GameOfThrones #dontwanttobeaStark"	"47"	"259"	""	"Central Time (US & Canada)"	"-18000"
"http://twitter.com/167662073/status/593569317498855424"	""	"0"	"Thu Apr 30 00:15:27 +0000 2015"	"0"	"0"	"en"	"1"	"http://t.co/KUJPGCjvcP"	""	""	"buscaml"	"@Tierra_Prima Game Of Thrones Vinyl Figure Serie 1 White Walker Funko (Monserrat) $ 280 http://t.co/KUJPGCjvcP #GameOfThrones #Argentina"	"29513"	"7658"	""	"Buenos Aires"	"-10800"
"http://twitter.com/41672827/status/593530742296023040"	""	"0"	"Wed Apr 29 21:42:10 +0000 2015"	"0"	"0"	"en"	"0"	""	""	""	"GOsejo9"	"So yeah I think I'm starting to get why people hate Joffrey #GameofThrones"	"160"	"491"	"Tampa"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/1389674424/status/593554190426894337"	""	"0"	"Wed Apr 29 23:15:21 +0000 2015"	"0"	"0"	"en"	"1"	"http://t.co/ukJhUwTdUp"	""	""	"StyleBeauty24"	"RT @VanityFair: How Sunday's #GameofThrones blew a hole in a major book plot  http://t.co/ukJhUwTdUp"	"287"	"154"	"London, New York & Paris"	"London"	"3600"
"http://twitter.com/2406861079/status/593511503233294336"	""	"0"	"Wed Apr 29 20:25:43 +0000 2015"	"0"	"0"	"ar"	"1"	"http://t.co/xcv48E7PIx"	""	""	"GoT_Arabic"	""لا يوجد عدالة في هذا العالم .. ليس إن لم نحققها بأنفسنا!" بيليش لسانسا (الشيطان يعظ) #لعبة_العروش #GameofThrones http://t.co/xcv48E7PIx"	"380"	"314"	""	"Cairo"	"10800"
"http://twitter.com/3102895225/status/593521132608757762"	""	"0"	"Wed Apr 29 21:03:59 +0000 2015"	"0"	"0"	"en"	"2"	"http://t.co/2T3KVPWfVs"	"http://t.co/39K3ZHoZaG"	""	"taylorswiftpops"	"Danypr This is my Souled-out cover of the #GameofThrones Theme Song. I hope you love it.#V… http://t.co/2T3KVPWfVs http://t.co/39K3ZHoZaG"	"343"	"94"	""	"Chennai"	"19800"
"http://twitter.com/3196645113/status/593551129574842368"	""	"0"	"Wed Apr 29 23:03:11 +0000 2015"	"0"	"0"	"en"	"1"	"http://t.co/RrVIdJc7u8"	""	""	"jrm456211"	"RT @xStevenAnthonyx: Died laughing  #GOT #GameofThrones #funny #houseLannister #casterlyrock http://t.co/RrVIdJc7u8"	"0"	"32"	""	""	""
"http://twitter.com/542228716/status/593586314144063488"	""	"0"	"Thu Apr 30 01:23:00 +0000 2015"	"0"	"0"	"en"	"0"	""	""	""	"BenMillyr"	"Finally starting #GameofThrones"	"27"	"159"	""	"Atlantic Time (Canada)"	"-10800"
"http://twitter.com/3102895225/status/593576831514730496"	""	"0"	"Thu Apr 30 00:45:19 +0000 2015"	"0"	"0"	"en"	"2"	"http://t.co/2T3KVPEF3U"	"http://t.co/LgRd5QqMYB"	""	"taylorswiftpops"	"#Repost gameofthronesnotofficial ・・・ #aryastark #maisiewilliams #GoTSeason5 #gameofthrones… http://t.co/2T3KVPEF3U http://t.co/LgRd5QqMYB"	"343"	"94"	""	"Chennai"	"19800"
"http://twitter.com/343024585/status/593600383785824256"	""	"0"	"Thu Apr 30 02:18:54 +0000 2015"	"0"	"0"	"en"	"0"	""	""	""	"mckenna_emily"	"Watching #GameOfThrones and bae ordered Cactus Grill for dinner. Chill night 👌🏻"	"83"	"107"	"Urbana, IL "	"Central Time (US & Canada)"	"-18000"
"http://twitter.com/328209091/status/593604409591894017"	""	"0"	"Thu Apr 30 02:34:54 +0000 2015"	"0"	"0"	"en"	"1"	"http://t.co/lpUFdz8x80"	""	""	"acklaw"	"#GameofThrones: Is Season 5 Too Slow? - IGN Video http://t.co/lpUFdz8x80"	"6370"	"5740"	"Mineola, NY (516-425-5365)"	""	""
"http://twitter.com/2696507186/status/593509024718422017"	""	"0"	"Wed Apr 29 20:15:53 +0000 2015"	"0"	"0"	"en"	"1"	"http://t.co/veqAfQu3dD"	""	""	"eovohar"	"Sophie Turner NUDE PHOTOS WATCH  http://t.co/veqAfQu3dD  @KimKardashian  #SophieTurner #gameofthrones @SophieT"	"547"	"390"	"Miami"	"Bucharest"	"10800"
"http://twitter.com/51749792/status/593587254787989504"	""	"0"	"Thu Apr 30 01:26:44 +0000 2015"	"0"	"0"	"und"	"1"	"http://t.co/bs2t6Wzvku"	""	""	"Riechan_9"	"RT @LJsBraceletB: http://t.co/bs2t6Wzvku #epiconetsy #dragons #khaleesi #gameofthrones #fashion #jewelry #giftideas #new #handmade #shoppin…"	"1104"	"902"	"Belgium"	"Brussels"	"7200"
"http://twitter.com/3029013057/status/593586680126377984"	""	"0"	"Thu Apr 30 01:24:27 +0000 2015"	"0"	"0"	"en"	"0"	""	""	""	"_GeorginaSims_"	"Ramsay sent Theon's knob in a box to his dad and he doesn't give a shit omg #GameofThrones"	"499"	"582"	"East London, UK "	"Dublin"	"3600"
"http://twitter.com/3013471446/status/593545125793509376"	""	"0"	"Wed Apr 29 22:39:20 +0000 2015"	"0"	"0"	"en"	"1"	"http://t.co/A1NfvYtCCW"	""	""	"kaijudestroyer"	"RT @WatchersOTWall: Win a Tywin Lannister figure from Dark Horse! - http://t.co/A1NfvYtCCW  #GameofThrones #giveaway #TywinLannister http:/…"	"6"	"24"	""	""	""
"http://twitter.com/3102895225/status/593508865385234435"	""	"0"	"Wed Apr 29 20:15:15 +0000 2015"	"0"	"0"	"en"	"2"	"http://t.co/2T3KVPWfVs"	"http://t.co/zpXTa4DFlL"	""	"taylorswiftpops"	"RT xStevenAnthonyx: Died laughing  #GOT #GameofThrones #funny #houseLannister #casterlyroc… http://t.co/2T3KVPWfVs http://t.co/zpXTa4DFlL"	"341"	"94"	""	"Chennai"	"19800"
"http://twitter.com/117748506/status/593545522520203265"	""	"0"	"Wed Apr 29 22:40:54 +0000 2015"	"0"	"0"	"en"	"1"	"https://t.co/WwsQ1y2Qmq"	""	""	"geekstove"	"RT @mashable: LIVE on #Periscope: Talking #GameofThrones, #MadMen and more! https://t.co/WwsQ1y2Qmq"	"1898"	"2032"	"USA"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/454040833/status/593496119876911105"	""	"0"	"Wed Apr 29 19:24:36 +0000 2015"	"0"	"0"	"en"	"1"	"http://t.co/TP5Y9go1uL"	""	""	"Camillekoala"	"RT @GoT_Dany: Inspirational Tweet of the Day. #GameofThrones http://t.co/TP5Y9go1uL"	"296"	"302"	"Paris"	"Amsterdam"	"7200"
"http://twitter.com/361516675/status/593496935786553345"	""	"0"	"Wed Apr 29 19:27:50 +0000 2015"	"0"	"0"	"en"	"1"	"http://t.co/TP5Y9go1uL"	""	""	"martatg14"	"RT @GoT_Dany: Inspirational Tweet of the Day. #GameofThrones http://t.co/TP5Y9go1uL"	"353"	"455"	"Madrid, España"	"Greenland"	"-7200"
"http://twitter.com/2193600937/status/593552566748712961"	""	"0"	"Wed Apr 29 23:08:54 +0000 2015"	"0"	"0"	"en"	"0"	""	""	""	"kimiko_buford"	"@HBO OMG!!! I absolutely love the HBO NOW App. Don't have cable. Enjoying the free trial and cont. pass the 30 days. #GameofThrones #HBONOW"	"240"	"1790"	""	""	""
"http://twitter.com/637277798/status/593561674742923264"	""	"0"	"Wed Apr 29 23:45:05 +0000 2015"	"0"	"0"	"en"	"0"	""	""	""	"BarryPi"	"I always take figs mid afternoon. Helps move the bowels. #GameOfThrones"	"23"	"5"	"Glenn Allen, VA"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/637277798/status/593520146972479490"	""	"0"	"Wed Apr 29 21:00:04 +0000 2015"	"0"	"0"	"en"	"0"	""	""	""	"BarryPi"	"Sweet lady, all men are fools, and all men are knights, where women are concerned.  #GameOfThrones"	"23"	"5"	"Glenn Allen, VA"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/3108288226/status/593595798161588224"	""	"0"	"Thu Apr 30 02:00:41 +0000 2015"	"0"	"0"	"en"	"2"	"http://t.co/qZqsBoz9c0"	"http://t.co/4IkJSq8LJv"	""	"davidguettahere"	"YASSS! New books! #GoT #gameofthrones #silmarilion #tolkien #georgerrmartin Never miss http://t.co/qZqsBoz9c0 http://t.co/4IkJSq8LJv"	"169"	"40"	""	""	""
"http://twitter.com/2739125564/status/593539345602256898"	""	"0"	"Wed Apr 29 22:16:22 +0000 2015"	"0"	"0"	"en"	"1"	"http://t.co/6mKfvjA4qs"	""	""	"gnegnrsihtrki"	"Sophie Turner NUDE WATCH NOW  http://t.co/6mKfvjA4qs   #celebrity  #SophieTurner #gameofthrones @SophieT"	"568"	"312"	"Miami"	"Bucharest"	"10800"
"http://twitter.com/79965647/status/593546872532373504"	""	"0"	"Wed Apr 29 22:46:16 +0000 2015"	"0"	"0"	"en"	"1"	"http://t.co/WmnI0RJWnQ"	""	""	"queenbitchiest"	"Game of Thrones’ Peen Problem #GameOfThrones #GOT #GOTonUBOx #UBox http://t.co/WmnI0RJWnQ"	"185"	"1043"	"Republic of the Philippines"	"Hong Kong"	"28800"
"http://twitter.com/784477334/status/593506920956203011"	""	"0"	"Wed Apr 29 20:07:31 +0000 2015"	"0"	"0"	"en"	"0"	""	""	""	"gyrdbr"	"Where is the #GameOfThrones edit, without all the boring Meereen stuff?"	"10"	"29"	"Oslo, Norway"	""	""
"http://twitter.com/27654996/status/593520757797355521"	""	"0"	"Wed Apr 29 21:02:30 +0000 2015"	"0"	"0"	"en"	"1"	"https://t.co/4hoBBmHXLK"	""	""	"CarlCatron"	"@mashtonxharry This is my Souled-out cover of the #GameofThrones Theme Song. I hope you love it.#ValarMorghulis https://t.co/4hoBBmHXLK"	"8656"	"2229"	"London, England"	"Eastern Time (US & Canada)"	"-14400"
"http://twitter.com/2644873587/status/593518672032829440"	""	"0"	"Wed Apr 29 20:54:13 +0000 2015"	"0"	"0"	"en"	"2"	"http://t.co/GhddJb4rZp"	"http://t.c…"	""	"AmandaMorgan83"	"RT @BBCWiT: Kit Harington was in with @grimmers @R1Breakfast! http://t.co/GhddJb4rZp @spooksthemovie #GoTAtlantic @GameOfThrones http://t.c…"	"77"	"233"	"Port Talbot"	""	""
